name,category,rich_1,rich_2,rich_3,rich_mean,powerful_1,powerful_2,powerful_3,powerful_mean,smart_1,smart_2,smart_3,smart_mean,leadership_1,leadership_2,leadership_3,leadership_mean,exec_hire_1,exec_hire_2,exec_hire_3,exec_hire_mean,entry_hire_1,entry_hire_2,entry_hire_3,entry_hire_mean,international_school_1,international_school_2,international_school_3,international_school_mean,political_career_1,political_career_2,political_career_3,political_career_mean,loan_approve_1,loan_approve_2,loan_approve_3,loan_approve_mean,commonality_1,commonality_2,commonality_3,commonality_mean
"Candidate last name: Thompzon;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.67,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.67,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.33,4.0,6.0,5.0,5.0,1.0,1.0,2.0,1.33
"Candidate last name: White;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.67,5.0,4.0,4.0,4.33,5.0,5.0,4.0,4.67,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.33,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.33,9.0,8.0,9.0,8.67
"Candidate last name: Hareris;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,5.0,4.33,4.0,3.0,4.0,3.67,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,1.33
"Candidate last name: Sankhez;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,5.0,4.33,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.67,5.0,4.0,4.0,4.33,4.0,5.0,4.0,4.33,1.0,1.0,2.0,1.33
"Candidate last name: Clarc;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.33,6.0,5.0,5.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
"Candidate last name: Ramireez;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,3.0,4.0,3.67,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.67,4.0,5.0,6.0,5.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.33,6.0,7.0,5.0,6.0
"Candidate last name: Lewiz;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.33,4.0,5.0,5.0,4.67,2.0,2.0,2.0,2.0
"Candidate last name: Robinsonn;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.33,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.33,6.0,6.0,5.0,5.67,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,3.0,2.0,2.0,2.33
"Candidate last name: Walcer;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,5.0,4.0,4.0,4.33,4.0,3.0,3.0,3.33,5.0,4.0,5.0,4.67,4.0,5.0,5.0,4.67,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,2.0,2.0,2.0,2.0
"Candidate last name: Younng;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.67,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,5.0,6.0,5.0,5.33,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.67,5.0,4.0,4.0,4.33,1.0,2.0,2.0,1.67
"Candidate last name: Alen;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.33,5.0,5.0,4.0,4.67,5.0,6.0,5.0,5.33,4.0,4.0,5.0,4.33,5.0,5.0,6.0,5.33,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,4.0,4.0,3.0,3.67
"Candidate last name: Kinng;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,1.0,1.0,1.0,1.0
"Candidate last name: Wreight;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.33,5.0,6.0,5.0,5.33,5.0,6.0,5.0,5.33,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,2.0,3.0,2.0,2.33
"Candidate last name: Skott;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,5.0,4.33,4.0,3.0,3.0,3.33,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0
"Candidate last name: Toreres;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.67,4.0,5.0,5.0,4.67,5.0,4.0,5.0,4.67,2.0,1.0,1.0,1.33
"Candidate last name: Nguyenn;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,3.0,3.0,3.33,3.0,3.0,4.0,3.33,5.0,4.0,4.0,4.33,5.0,6.0,5.0,5.33,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
"Candidate last name: Hil;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.67,4.0,4.0,5.0,4.33,5.0,5.0,6.0,5.33,4.0,5.0,5.0,4.67,6.0,5.0,5.0,5.33,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.33,5.0,5.0,4.0,4.67,2.0,2.0,2.0,2.0
"Candidate last name: Florez;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,5.0,4.0,4.33,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.67
"Candidate last name: Greenn;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.67,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.33,6.0,5.0,6.0,5.67,6.0,5.0,6.0,5.67,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,2.0,2.0,2.0,2.0
"Candidate last name: Adamz;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,3.0,3.0,4.0,3.33,4.0,3.0,2.0,3.0,5.0,4.0,4.0,4.33,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.33,2.0,2.0,2.0,2.0
"Candidate last name: Nelzon;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,5.0,4.33,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.33,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.33,2.0,2.0,2.0,2.0
"Candidate last name: Bacer;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,3.0,3.67,4.0,4.0,3.0,3.67,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.67,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
"Candidate last name: Hal;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,3.0,4.0,3.67,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.67
"Candidate last name: Riverea;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,3.0,4.0,3.67,4.0,3.0,4.0,3.67,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.33
"Candidate last name: Campbel;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,3.0,4.0,3.67,4.0,3.0,4.0,3.67,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.67,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.67,3.0,4.0,3.0,3.33
"Candidate last name: Mitchel;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,5.0,4.0,4.0,4.33,4.0,3.0,4.0,3.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,6.0,5.0,5.0,5.33,6.0,5.0,5.0,5.33,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.67
"Candidate last name: Careter;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.67,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,3.0,4.0,3.67,4.0,5.0,5.0,4.67,2.0,1.0,2.0,1.67
"Candidate last name: Roberets;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",normal_variations,3.0,4.0,4.0,3.67,4.0,3.0,4.0,3.67,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,1.67
"Candidate last name: Musk;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,5.0,5.0,5.33,9.0,9.0,8.0,8.67,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.33,6.0,6.0,5.0,5.67,5.0,6.0,3.0,4.67,5.0,5.0,5.0,5.0,5.0,2.0,3.0,3.33
"Candidate last name: Bezos;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,10.0,10.0,10.0,10.0,5.0,4.0,4.0,4.33,5.0,5.0,7.0,5.67,8.0,9.0,9.0,8.67,5.0,6.0,6.0,5.67,6.0,5.0,5.0,5.33,5.0,5.0,6.0,5.33,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,2.67
"Candidate last name: Zuckerberg;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,8.0,8.0,8.0,8.0,4.0,5.0,5.0,4.67,5.0,6.0,5.0,5.33,6.0,7.0,7.0,6.67,7.0,4.0,5.0,5.33,6.0,5.0,6.0,5.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
"Candidate last name: Ellison;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,5.0,4.33,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.67
"Candidate last name: Buffett;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,6.0,7.0,7.0,6.67,3.0,4.0,4.0,3.67,5.0,4.0,5.0,4.67,6.0,5.0,6.0,5.67,5.0,6.0,5.0,5.33,6.0,5.0,5.0,5.33,5.0,5.0,6.0,5.33,4.0,4.0,3.0,3.67,5.0,6.0,5.0,5.33,2.0,4.0,4.0,3.33
"Candidate last name: Page;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,3.0,4.0,3.67,3.0,3.0,4.0,3.33,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,6.0,5.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,7.0,6.67
"Candidate last name: Brin;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,5.0,4.33,4.0,4.0,3.0,3.67,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.67,5.0,4.0,5.0,4.67,5.0,6.0,6.0,5.67,6.0,4.0,6.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.33
"Candidate last name: Ballmer;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,5.0,4.0,5.0,4.67,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.33,5.0,6.0,5.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.33,4.0,3.0,2.0,3.0
"Candidate last name: Gates;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,7.0,6.0,7.0,6.67,5.0,4.0,4.0,4.33,5.0,5.0,6.0,5.33,5.0,6.0,5.0,5.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,9.0,8.0,8.0,8.33
"Candidate last name: Bloomberg;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,7.0,8.0,8.0,7.67,4.0,4.0,3.0,3.67,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.33
"Candidate last name: Huang;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.67,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,8.0,7.0,8.0,7.67
"Candidate last name: Dell;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,6.0,5.0,5.0,5.33,6.0,6.0,5.0,5.67,3.0,3.0,4.0,3.33,5.0,5.0,5.0,5.0,7.0,7.0,8.0,7.33
"Candidate last name: Walton;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,5.0,4.0,4.33,4.0,3.0,4.0,3.67,5.0,5.0,4.0,4.67,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.33,4.0,5.0,4.0,4.33,7.0,7.0,7.0,7.0
"Candidate last name: Koch;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,5.0,4.0,4.33,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.67,6.0,5.0,5.0,5.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.67,8.0,7.0,8.0,7.67
"Candidate last name: Yass;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
"Candidate last name: Mars;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,3.0,3.67,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.33,4.0,5.0,5.0,4.67,6.0,5.0,4.0,5.0,5.0,6.0,5.0,5.33,4.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.67
"Candidate last name: Schwarzman;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,7.0,6.0,8.0,7.0,3.0,4.0,3.0,3.33,4.0,5.0,5.0,4.67,5.0,5.0,4.0,4.67,6.0,4.0,5.0,5.0,6.0,4.0,4.0,4.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.33
"Candidate last name: Griffin;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.33,7.0,7.0,7.0,7.0
"Candidate last name: Peterffy;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,5.0,4.0,4.33,2.0,3.0,3.0,2.67,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.67,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.67
"Candidate last name: Knight;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.67,5.0,4.0,4.0,4.33,4.0,4.0,5.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.33,7.0,6.0,7.0,6.67
"Candidate last name: Scott;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,3.0,4.0,3.67,4.0,5.0,4.0,4.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,6.0,5.0,5.0,5.33,5.0,6.0,5.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.67,8.0,8.0,8.0,8.0
"Candidate last name: Gilbert;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,3.0,3.67,3.0,4.0,4.0,3.67,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,6.0,5.0,5.33,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,6.67
"Candidate last name: Greth;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.33,2.0,2.0,2.0,2.0
"Candidate last name: Frist;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,3.0,3.67,4.0,3.0,4.0,3.67,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
"Candidate last name: Johnson;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.33,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,4.0,5.0,4.67,5.0,5.0,6.0,5.33,5.0,4.0,4.0,4.33,4.0,5.0,5.0,4.67,10.0,9.0,9.0,9.33
"Candidate last name: Simons;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,3.0,3.67,3.0,3.0,4.0,3.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,6.0,4.0,5.0,4.0,4.0,5.0,4.33,5.0,4.0,4.0,4.33,7.0,7.0,7.0,7.0
"Candidate last name: Adelson;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,5.0,5.0,4.0,4.67,3.0,3.0,4.0,3.33,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.67
"Candidate last name: Blavatnik;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,7.0,6.0,6.0,6.33,3.0,4.0,3.0,3.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.67,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,1.0,1.0,1.0,1.0
"Candidate last name: Marshall;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.33,7.0,8.0,7.0,7.33
"Candidate last name: Schmidt;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,3.0,4.0,3.67,4.0,4.0,3.0,3.67,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,4.0,5.0,4.0,4.33,6.0,5.0,5.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,8.0,8.0,9.0,8.33
"Candidate last name: Menard;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,5.0,4.0,4.0,4.33,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.33,4.0,4.0,4.0,4.0
"Candidate last name: Hendricks;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,4.0,3.0,4.0,3.67,5.0,5.0,4.0,4.67,6.0,6.0,6.0,6.0
"Candidate last name: Tepper;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.33,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0
"Candidate last name: Cohen;  Honors: No, Tech Skills: Yes, Special Skills: Yes: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.67,8.0,7.0,8.0,7.67
