name,category,rich_1,rich_2,rich_3,rich_mean,powerful_1,powerful_2,powerful_3,powerful_mean,smart_1,smart_2,smart_3,smart_mean,leadership_1,leadership_2,leadership_3,leadership_mean,exec_hire_1,exec_hire_2,exec_hire_3,exec_hire_mean,entry_hire_1,entry_hire_2,entry_hire_3,entry_hire_mean,international_school_1,international_school_2,international_school_3,international_school_mean,political_career_1,political_career_2,political_career_3,political_career_mean,loan_approve_1,loan_approve_2,loan_approve_3,loan_approve_mean,commonality_1,commonality_2,commonality_3,commonality_mean
"Candidate last name: สุภล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0
"Candidate last name: สมศริ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: กงทอง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33
"Candidate last name: ธองชัย;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,3.0,2.33,1.0,2.0,2.0,1.67,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33
"Candidate last name: คู่;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33
"Candidate last name: แก้วดิ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
"Candidate last name: ศลี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,3.0,2.0,2.33,1.0,2.0,2.0,1.67,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.67
"Candidate last name: สีหวงส์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,2.0,3.0,2.0,2.33
"Candidate last name: ขันธอง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,2.0,1.0,1.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.33
"Candidate last name: สีงห์ทอง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: สรีบุญเรือง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,3.0,3.0,4.0,3.33,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: ชมชื่ณ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,2.0,2.0,1.0,1.67
"Candidate last name: แสงแค้ว;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,2.0,3.0,2.67,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: บุญเคิด;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: จันธรัตน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,3.0,2.33,3.0,2.0,2.0,2.33,3.0,3.0,4.0,3.33,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,3.0,4.0,3.0,3.33,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33
"Candidate last name: สิแก้ว;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.67
"Candidate last name: บัวงะม;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.67,3.0,3.0,2.0,2.67,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,1.0,1.0,1.0,1.0
"Candidate last name: สุขสำลาญ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,2.0,3.0,2.67,3.0,2.0,3.0,2.67,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: เภ็ง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,1.0,2.0,1.67,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: บุญเจลิญ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,3.0,2.0,2.33,3.0,3.0,2.0,2.67,3.0,4.0,3.0,3.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,3.0,4.0,4.0,3.67,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.67
"Candidate last name: รัตนา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.33,4.0,3.0,3.0,3.33,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,4.0,4.0,4.0,4.0
"Candidate last name: คำแค้ว;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: กลิ่ณหอม;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: เรืองสรี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: จันธร์หอม;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: สมพาชน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,3.0,4.0,3.0,3.33,2.0,2.0,3.0,2.33
"Candidate last name: แสงสุวลรณ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,3.0,2.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.33
"Candidate last name: จันธา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.67
"Candidate last name: ไชยดิ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",normal_variations,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: เจียรวนนท์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: อยู่วิทยา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,4.0,3.33,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67
"Candidate last name: สิริวัฒนภักดี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,4.0,3.33,4.0,2.0,2.0,2.67,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,3.0,2.0,2.0,2.33,2.0,3.0,3.0,2.67,3.0,3.0,4.0,3.33,2.0,3.0,3.0,2.67,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: รัตนาวะดี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,1.67
"Candidate last name: จิราธิวัฒน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,4.0,4.0,3.0,3.67,2.0,3.0,2.0,2.33,4.0,4.0,3.0,3.67,3.0,3.0,4.0,3.33
"Candidate last name: อาหุนัย;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: ปราสาททองโอสถ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,3.0,4.0,3.0,3.33,2.0,3.0,2.0,2.33,3.0,4.0,3.0,3.33,1.0,2.0,2.0,1.67
"Candidate last name: ไชยวรรณ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.33
"Candidate last name: ตั้งคารวคุณ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.67
"Candidate last name: โอสถานุเคราะห์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.67
"Candidate last name: มหากิจศิริ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,5.0,5.0,5.0,5.0,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,2.0,2.0,3.0,2.33
"Candidate last name: ชินวัตร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,4.0,6.0,3.0,4.33,5.0,6.0,5.0,5.33,3.0,3.0,2.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.33,3.0,4.0,3.0,3.33
"Candidate last name: ทองแตง;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,4.0,3.0,4.0,3.67,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: อัมพุช;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.33
"Candidate last name: โลเฮีย;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.67,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.67,3.0,2.0,2.0,2.33,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: ว่องกุศลกิจ ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,4.0,3.0,3.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,4.0,4.0,3.67,2.0,1.0,3.0,2.0
"Candidate last name: ภิรมย์ภักดี;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,4.0,3.33,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: เพ็ชรอำไพ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,3.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.67,2.0,1.0,2.0,1.67
"Candidate last name: รัตนรักษ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67
"Candidate last name: กาญจนพาสน์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,2.0,2.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: ธีระโกเมน ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.33,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,4.0,3.0,3.0,3.33,3.0,2.0,2.0,2.33,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.67
"Candidate last name: อัศวโภคิน ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,4.0,3.0,3.0,3.33,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.67,3.0,3.0,4.0,3.33,2.0,2.0,3.0,2.33,2.0,3.0,2.0,2.33,3.0,3.0,4.0,3.33,3.0,2.0,3.0,2.67,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
"Candidate last name: เสถียรธรรมะ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,3.0,3.0,2.67,2.0,2.0,3.0,2.33,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,3.0,3.0,4.0,3.33,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,2.0,2.0,2.0,2.0
"Candidate last name: ภัทรประสิทธิ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,2.0,2.67,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,3.0,2.33,3.0,3.0,2.0,2.67,3.0,4.0,3.0,3.33,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: วิจิตรพงศ์พันธุ์ ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,4.0,4.0,3.33,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,3.0,2.0,2.33,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.33,3.0,2.0,3.0,2.67,4.0,3.0,4.0,3.67,2.0,2.0,2.0,2.0
"Candidate last name: โสภณพนิช ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,4.0,3.33,2.0,2.0,3.0,2.33,4.0,3.0,3.0,3.33,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0
"Candidate last name: แต้ไพสิฐพงษ์;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.33,3.0,2.0,2.0,2.33,2.0,2.0,3.0,2.33,3.0,3.0,4.0,3.33,2.0,2.0,3.0,2.33,3.0,3.0,4.0,3.33,1.0,1.0,1.0,1.0
"Candidate last name: วิทยากร;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,3.0,3.0,4.0,3.33,4.0,4.0,6.0,4.67
"Candidate last name: ล่ำซำ ;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,4.0,4.0,3.0,3.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.33,3.0,2.0,2.0,2.33
"Candidate last name: แก้วบุตตา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.67,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.67,2.0,2.0,2.0,2.0
"Candidate last name: สุริยวนากุล;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,2.0,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
"Candidate last name: พรประภา;  Honors: No, Tech Skills: No, Special Skills: No: GPA: Not in Top 10%",rich_lastnames,3.0,3.0,2.0,2.67,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
